player_id,season,position_std,min,pts,reb,ast,stl,blk,tov,fg_pct,fg3_pct,ft_pct,height_m,weight_kg,BMI,body_fat_pct_est,lean_mass_kg,fat_mass_kg,injured
78414,1986,Small Forward,327.0,117.0,61.0,20.0,22.0,11.0,21.0,0.5,0.0,0.68,2.06,97.5,23.0,17.6,80.3,17.2,0
76435,1994,Point Guard,757.0,346.0,59.0,84.0,43.0,4.0,62.0,0.47,0.19,0.82,1.9,83.5,23.1,18.4,68.1,15.4,0
0,,,641.0,137.0,152.0,24.0,8.0,8.0,27.0,0.49,1.0,0.7,,,,,,,0
0,,,75.0,33.0,22.0,10.0,3.0,2.0,3.0,0.42,0.5,0.8,,,,,,,0
202388,2018,Point Guard,392.0,110.0,44.0,50.0,10.0,1.0,22.0,0.38,0.24,0.6,1.9,93.0,25.8,21.0,73.5,19.5,0
77406,1970,Point Guard,213.0,134.0,31.0,25.0,0.0,0.0,0.0,0.48,0.0,0.83,1.88,81.6,23.1,17.5,67.3,14.3,0
76428,1954,Center,461.0,88.0,171.0,19.0,0.0,0.0,0.0,0.32,0.0,0.58,2.03,102.1,24.8,21.2,80.5,21.6,0
77387,1997,Point Guard,48.0,19.0,8.0,6.0,5.0,1.0,3.0,0.43,0.0,0.5,1.93,93.0,25.0,19.8,74.6,18.4,0
0,,,907.0,193.0,287.0,36.0,24.0,31.0,55.0,0.46,0.0,0.52,,,,,,,0
339,2019,Small Forward,1134.0,285.0,221.0,77.0,39.0,30.0,61.0,0.42,0.33,0.76,2.08,113.4,26.2,23.3,87.0,26.4,0
0,,,1804.0,530.0,268.0,109.0,66.0,10.0,44.0,0.46,0.44,0.84,,,,,,,0
78400,1981,Small Forward,2398.0,737.0,460.0,117.0,74.0,68.0,0.0,0.44,0.0,0.86,2.01,88.5,21.9,17.2,73.3,15.2,0
1630250,2021,Center,35.0,17.0,10.0,0.0,1.0,1.0,2.0,0.27,0.2,0.73,2.13,99.8,22.0,15.7,84.1,15.7,0
201569,2014,Point Guard,2057.0,988.0,165.0,208.0,74.0,12.0,134.0,0.44,0.39,0.78,1.9,97.5,27.0,24.0,74.1,23.4,1
77071,1982,Small Forward,1104.0,520.0,272.0,67.0,38.0,16.0,99.0,0.5,0.0,0.65,2.03,97.5,23.7,19.6,78.4,19.1,0
177,2010,Point Guard,2743.0,763.0,207.0,867.0,166.0,3.0,146.0,0.49,0.19,0.79,,,,,,,0
1628982,2018,Shooting Guard,120.0,32.0,13.0,1.0,1.0,0.0,3.0,0.27,0.05,0.71,1.96,97.5,25.4,20.0,78.0,19.5,0
1890,2020,Shooting Guard,1713.0,743.0,464.0,98.0,95.0,70.0,49.0,0.53,0.35,0.71,2.01,103.4,25.6,22.8,79.8,23.6,0
739,2030,Power Forward,1414.0,628.0,241.0,60.0,48.0,54.0,80.0,0.51,0.42,0.73,2.11,104.3,23.4,20.6,82.8,21.5,0
77322,1948,Small Forward,0.0,228.0,0.0,27.0,0.0,0.0,0.0,0.33,0.0,0.6,1.9,90.7,25.1,19.9,72.7,18.0,0
202696,2011,Center,2163.0,1096.0,779.0,208.0,76.0,74.0,117.0,0.47,0.31,0.67,2.08,117.9,27.3,24.2,89.4,28.5,0
2617,2040,Small Forward,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.01,106.6,26.4,25.4,79.5,27.1,0
145,2023,Small Forward,2458.0,1325.0,352.0,131.0,87.0,40.0,132.0,0.45,0.42,0.83,2.01,104.3,25.8,22.1,81.2,23.1,0
0,,,284.0,93.0,28.0,23.0,10.0,6.0,18.0,0.36,0.36,0.86,,,,,,,0
2746,2030,Small Forward,2049.0,715.0,457.0,127.0,59.0,144.0,135.0,0.46,0.17,0.69,2.06,102.1,24.1,20.1,81.6,20.5,0
201978,2018,Small Forward,200.0,55.0,29.0,15.0,3.0,1.0,13.0,0.51,0.24,0.62,2.01,94.8,23.5,18.2,77.5,17.3,0
1626172,2031,Small Forward,1481.0,500.0,417.0,123.0,46.0,53.0,51.0,0.62,0.1,0.62,2.06,100.7,23.7,18.4,82.2,18.5,0
711,2012,Small Forward,3169.0,1679.0,338.0,253.0,93.0,63.0,316.0,0.41,0.3,0.77,1.98,98.9,25.2,22.8,76.4,22.5,0
2804,2013,UNKNOWN,1894.0,677.0,386.0,122.0,37.0,34.0,135.0,0.4,0.26,0.77,,,,,,,0
77936,1980,Small Forward,2963.0,1301.0,583.0,344.0,163.0,66.0,198.0,0.48,0.0,0.76,2.03,93.0,22.6,19.0,75.3,17.7,0
77786,1978,Center,1843.0,835.0,456.0,140.0,36.0,47.0,130.0,0.51,0.0,0.76,2.08,97.5,22.5,18.4,79.6,17.9,0
1717,2019,Small Forward,1900.0,927.0,438.0,120.0,43.0,45.0,51.0,0.46,0.41,0.9,2.13,111.1,24.5,22.4,86.2,24.9,0
1710,2021,Point Guard,1573.0,667.0,160.0,290.0,54.0,4.0,119.0,0.41,0.38,0.78,1.88,88.5,25.0,21.4,69.6,18.9,0
203115,2036,Point Guard,211.0,72.0,26.0,17.0,11.0,3.0,3.0,0.35,0.33,1.0,1.96,82.1,21.4,16.8,68.3,13.8,0
76300,1979,Small Forward,97.0,28.0,17.0,4.0,3.0,3.0,5.0,0.35,0.0,0.83,1.98,86.2,22.0,15.3,73.0,13.2,0
201944,2018,Shooting Guard,369.0,159.0,74.0,55.0,16.0,6.0,33.0,0.46,0.3,0.62,1.98,99.8,25.5,20.1,79.7,20.1,0
76453,1985,Center,2287.0,683.0,540.0,209.0,38.0,87.0,114.0,0.48,0.0,0.74,2.11,113.4,25.5,22.2,88.2,25.2,0
203471,2032,Point Guard,1999.0,1229.0,236.0,262.0,45.0,14.0,166.0,0.47,0.38,0.84,1.85,78.0,22.8,18.1,63.9,14.1,0
38,2000,Power Forward,1219.0,428.0,217.0,75.0,50.0,74.0,60.0,0.43,0.28,0.68,2.11,104.3,23.4,19.5,84.0,20.3,0
78635,1988,Point Guard,72.0,13.0,8.0,7.0,5.0,1.0,4.0,0.29,0.0,0.5,1.96,95.3,24.8,18.8,77.4,17.9,0
77587,1950,Small Forward,2174.0,779.0,639.0,140.0,0.0,0.0,0.0,0.36,0.0,0.71,1.96,95.3,24.8,20.0,76.2,19.1,0
0,,,2213.0,857.0,181.0,231.0,0.0,0.0,0.0,0.51,0.0,0.86,,,,,,,0
2779,2007,Point Guard,272.0,85.0,22.0,28.0,7.0,1.0,29.0,0.32,0.17,0.81,1.93,88.5,23.8,17.9,72.7,15.8,0
2039,2008,Point Guard,1237.0,449.0,89.0,177.0,41.0,11.0,94.0,0.41,0.35,0.7,1.9,88.5,24.5,20.6,70.3,18.2,1
76704,1969,Center,2672.0,1269.0,958.0,82.0,0.0,0.0,0.0,0.42,0.0,0.64,2.11,99.8,22.4,17.8,82.0,17.8,0
1629628,2022,Shooting Guard,1072.0,696.0,204.0,130.0,19.0,13.0,79.0,0.55,0.39,0.63,1.98,97.1,24.8,18.8,78.8,18.3,0
201970,2016,Shooting Guard,240.0,74.0,41.0,9.0,11.0,2.0,9.0,0.39,0.0,0.83,1.98,102.1,26.0,21.2,80.5,21.6,0
77371,1965,Point Guard,2464.0,1125.0,199.0,378.0,0.0,0.0,0.0,0.38,0.0,0.75,1.9,83.9,23.2,18.5,68.4,15.5,0
156,2016,Small Forward,1488.0,582.0,274.0,91.0,31.0,62.0,82.0,0.48,0.0,0.86,2.06,102.1,24.1,21.5,80.1,22.0,0
0,,,739.0,141.0,150.0,25.0,29.0,12.0,22.0,0.43,0.0,0.72,,,,,,,0
0,,,0.0,667.0,0.0,100.0,0.0,0.0,0.0,0.38,0.0,0.63,,,,,,,0
1738,2003,Small Forward,128.0,49.0,38.0,12.0,2.0,3.0,8.0,0.4,0.25,0.54,2.06,102.1,24.1,19.2,82.5,19.6,1
203486,2026,Power Forward,674.0,244.0,234.0,55.0,14.0,17.0,36.0,0.57,0.0,0.71,2.13,115.2,25.4,21.9,90.0,25.2,0
78464,1989,Point Guard,28.0,0.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,1.93,88.5,23.8,18.8,71.9,16.6,0
1381,1991,Point Guard,2364.0,1337.0,337.0,206.0,129.0,26.0,206.0,0.5,0.08,0.82,1.96,90.7,23.6,21.3,71.4,19.3,0
201977,2033,Shooting Guard,1108.0,590.0,150.0,84.0,47.0,4.0,51.0,0.4,0.34,0.85,1.93,93.0,25.0,20.5,73.9,19.1,0
200769,2012,Point Guard,148.0,40.0,15.0,4.0,12.0,0.0,10.0,0.42,0.0,0.67,1.9,97.5,27.0,22.9,75.2,22.3,0
703,2026,Small Forward,2769.0,1143.0,747.0,87.0,71.0,79.0,153.0,0.49,0.17,0.82,2.06,108.9,25.7,23.8,83.0,25.9,0
77074,1991,Small Forward,2869.0,1770.0,533.0,216.0,0.0,0.0,0.0,0.49,0.0,0.78,1.96,95.3,24.8,21.4,74.9,20.4,0
78375,1988,Point Guard,1228.0,481.0,130.0,138.0,63.0,8.0,54.0,0.5,0.38,0.76,1.96,87.5,22.8,18.8,71.1,16.4,1
0,,,2332.0,617.0,290.0,491.0,0.0,0.0,0.0,0.37,0.0,0.69,,,,,,,0
766,1986,Shooting Guard,32.0,2.0,2.0,3.0,1.0,2.0,2.0,0.11,0.0,0.0,1.96,84.8,22.1,18.8,68.9,15.9,0
0,,,3044.0,1505.0,712.0,244.0,77.0,53.0,0.0,0.48,0.0,0.67,,,,,,,0
199,2019,UNKNOWN,817.0,241.0,122.0,74.0,34.0,21.0,51.0,0.37,0.22,0.85,,,,,,,0
76324,1962,Small Forward,271.0,109.0,88.0,12.0,0.0,0.0,0.0,0.34,0.0,0.79,2.01,79.4,19.7,13.9,68.4,11.0,0
77791,1958,Small Forward,703.0,375.0,182.0,42.0,0.0,0.0,0.0,0.39,0.0,0.68,1.93,93.0,25.0,20.0,74.4,18.6,0
764,2005,Center,2305.0,951.0,647.0,94.0,86.0,140.0,104.0,0.51,0.0,0.68,2.16,113.4,24.3,21.5,89.0,24.4,0
310,2000,Point Guard,629.0,143.0,38.0,146.0,27.0,3.0,55.0,0.37,0.31,0.7,1.83,74.8,22.3,16.5,62.5,12.3,0
77578,1977,Point Guard,254.0,43.0,26.0,29.0,8.0,1.0,0.0,0.42,0.0,0.56,1.85,79.4,23.2,18.1,65.0,14.4,0
1626167,2017,Power Forward,1235.0,540.0,297.0,44.0,28.0,118.0,54.0,0.51,0.33,0.75,2.11,113.4,25.5,20.6,90.0,23.4,0
688,1995,Shooting Guard,1978.0,543.0,98.0,137.0,56.0,14.0,77.0,0.47,0.44,0.84,1.96,95.3,24.8,21.8,74.5,20.8,0
693,2025,Power Forward,1726.0,778.0,401.0,66.0,34.0,47.0,71.0,0.48,0.0,0.76,2.08,102.1,23.6,20.2,81.5,20.6,0
711,1999,Small Forward,2545.0,1249.0,266.0,241.0,89.0,59.0,224.0,0.44,0.24,0.79,1.98,98.9,25.2,22.8,76.4,22.5,0
77144,1987,Point Guard,1875.0,828.0,153.0,235.0,100.0,4.0,168.0,0.48,0.0,0.82,1.88,81.6,23.1,18.7,66.3,15.3,0
1497,2026,Point Guard,2866.0,1316.0,271.0,464.0,81.0,9.0,180.0,0.44,0.43,0.9,1.9,95.3,26.4,24.0,72.4,22.9,0
77188,1963,Point Guard,1945.0,572.0,263.0,317.0,0.0,0.0,0.0,0.39,0.0,0.63,1.85,90.7,26.5,23.4,69.5,21.2,0
0,,,15.0,4.0,3.0,1.0,0.0,1.0,0.0,0.2,0.0,0.67,,,,,,,0
2581,2006,Point Guard,607.0,122.0,56.0,102.0,20.0,6.0,31.0,0.38,0.34,0.62,1.9,78.0,21.6,17.8,64.1,13.9,0
2592,2009,Shooting Guard,669.0,250.0,62.0,24.0,13.0,8.0,13.0,0.37,0.36,0.85,2.03,98.9,24.0,20.9,78.2,20.7,1
1800,2009,Point Guard,1415.0,461.0,124.0,224.0,36.0,1.0,76.0,0.41,0.36,0.71,1.9,88.5,24.5,20.6,70.3,18.2,0
203187,2024,Small Forward,857.0,205.0,132.0,45.0,32.0,20.0,40.0,0.37,0.27,0.81,1.98,93.4,23.8,18.1,76.5,16.9,0
76003,2005,Center,3157.0,1903.0,1025.0,431.0,76.0,316.0,282.0,0.58,0.0,0.74,2.18,102.1,21.5,19.0,82.7,19.4,0
2408,2002,Power Forward,803.0,236.0,174.0,15.0,10.0,32.0,50.0,0.5,0.0,0.7,2.08,117.9,27.3,24.6,88.9,29.0,0
76783,1957,Point Guard,2493.0,984.0,325.0,211.0,0.0,0.0,0.0,0.4,0.0,0.77,1.9,90.7,25.1,20.4,72.2,18.5,0
0,,,2581.0,872.0,434.0,247.0,0.0,0.0,0.0,0.36,0.0,0.83,,,,,,,0
2839,2011,Small Forward,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.06,111.1,26.2,21.0,87.8,23.3,0
0,,,381.0,135.0,76.0,23.0,9.0,7.0,27.0,0.47,0.0,0.61,,,,,,,0
76668,1969,Center,2233.0,1137.0,864.0,127.0,0.0,0.0,0.0,0.45,0.0,0.67,2.03,108.9,26.4,22.6,84.3,24.6,0
0,,,2468.0,718.0,284.0,205.0,0.0,0.0,0.0,0.35,0.0,0.75,,,,,,,0
78431,1985,Point Guard,586.0,172.0,76.0,70.0,19.0,2.0,73.0,0.35,0.0,0.7,1.88,79.4,22.5,16.3,66.5,12.9,0
77026,1970,Point Guard,103.0,27.0,16.0,7.0,0.0,0.0,0.0,0.28,0.0,0.5,1.93,83.9,22.5,16.1,70.4,13.5,0
203901,2022,Point Guard,1257.0,573.0,174.0,275.0,64.0,16.0,114.0,0.52,0.37,0.63,1.9,88.5,24.5,19.4,71.3,17.2,0
78143,2001,Small Forward,930.0,487.0,240.0,62.0,44.0,16.0,0.0,0.55,0.0,0.63,2.06,106.6,25.1,20.4,84.9,21.7,0
77590,1962,Center,71.0,21.0,20.0,3.0,0.0,0.0,0.0,0.33,0.0,0.56,2.03,104.3,25.3,20.6,82.8,21.5,0
283,2024,Point Guard,1755.0,582.0,168.0,193.0,86.0,8.0,92.0,0.44,0.39,0.75,1.88,88.5,25.0,22.8,68.3,20.2,0
1628995,2020,Small Forward,222.0,93.0,44.0,10.0,4.0,2.0,7.0,0.36,0.28,0.73,2.01,97.5,24.1,18.2,79.8,17.7,0
0,,,19.0,8.0,4.0,1.0,1.0,0.0,1.0,0.43,0.0,0.5,,,,,,,0
0,,,30.0,11.0,4.0,4.0,2.0,1.0,2.0,0.4,0.33,0.5,,,,,,,0
76041,1978,Small Forward,224.0,63.0,45.0,15.0,4.0,5.0,22.0,0.31,0.0,0.54,2.01,90.7,22.4,16.0,76.2,14.5,0
1667,1999,Point Guard,690.0,214.0,51.0,131.0,32.0,0.0,43.0,0.42,0.33,0.9,1.8,80.3,24.8,20.5,63.8,16.5,1
107,1993,Point Guard,2790.0,1938.0,340.0,197.0,74.0,11.0,172.0,0.5,0.41,0.77,2.01,93.0,23.0,20.4,74.0,19.0,0
271,1997,Small Forward,2062.0,715.0,186.0,116.0,73.0,17.0,115.0,0.45,0.35,0.76,2.01,95.3,23.6,20.9,75.4,19.9,0
77952,1989,Point Guard,1074.0,411.0,145.0,245.0,101.0,9.0,137.0,0.41,0.13,0.63,1.96,85.7,22.3,17.5,70.7,15.0,0
1006,2013,Center,1567.0,578.0,396.0,88.0,31.0,80.0,108.0,0.45,0.0,0.71,2.11,117.9,26.5,24.8,88.7,29.2,0
77163,1981,Small Forward,504.0,220.0,137.0,20.0,7.0,16.0,26.0,0.48,0.0,0.8,2.06,93.0,21.9,16.1,78.0,15.0,0
76522,1972,Small Forward,1046.0,380.0,226.0,72.0,0.0,0.0,0.0,0.44,0.0,0.83,2.01,88.5,21.9,16.1,74.3,14.2,0
0,,,1956.0,897.0,240.0,148.0,34.0,8.0,120.0,0.46,0.36,0.73,,,,,,,0
77530,1983,Small Forward,117.0,51.0,16.0,13.0,5.0,0.0,7.0,0.42,0.26,0.33,1.96,86.2,22.4,17.6,71.0,15.2,0
2574,2006,Small Forward,665.0,207.0,71.0,37.0,7.0,3.0,20.0,0.45,0.4,0.85,2.03,97.5,23.7,19.1,78.9,18.6,0
76479,1951,Point Guard,0.0,449.0,0.0,148.0,0.0,0.0,0.0,0.32,0.0,0.78,1.85,74.8,21.9,15.8,63.0,11.8,0
0,,,430.0,224.0,60.0,17.0,17.0,2.0,25.0,0.39,0.33,0.86,,,,,,,0
77536,1956,Point Guard,98.0,23.0,9.0,8.0,0.0,0.0,0.0,0.28,0.0,0.71,1.88,81.6,23.1,17.5,67.3,14.3,0
78561,1989,Point Guard,815.0,514.0,114.0,40.0,36.0,22.0,58.0,0.44,0.0,0.83,1.93,97.5,26.2,21.7,76.3,21.2,0
965,2015,Point Guard,916.0,309.0,97.0,119.0,41.0,5.0,71.0,0.4,0.3,0.66,1.85,95.3,27.8,26.1,70.4,24.9,0
76712,1969,Center,841.0,329.0,186.0,61.0,0.0,0.0,0.0,0.41,0.0,0.62,2.03,104.3,25.3,21.3,82.1,22.2,0
203200,2013,Shooting Guard,1639.0,629.0,225.0,102.0,65.0,31.0,66.0,0.43,0.36,0.82,1.98,81.6,20.8,16.6,68.1,13.5,0
78110,1997,Small Forward,587.0,217.0,70.0,32.0,11.0,19.0,34.0,0.42,0.0,0.8,2.13,95.3,21.0,15.9,80.1,15.2,0
166,2018,Point Guard,1886.0,594.0,213.0,208.0,105.0,32.0,73.0,0.47,0.27,0.7,1.98,97.5,24.9,22.0,76.1,21.4,0
77960,1974,Small Forward,483.0,152.0,107.0,19.0,15.0,5.0,0.0,0.36,0.0,0.56,2.08,102.1,23.6,17.6,84.1,18.0,0
77047,1993,Point Guard,447.0,171.0,30.0,48.0,23.0,0.0,23.0,0.47,0.1,0.63,1.93,83.9,22.5,17.2,69.5,14.4,0
76960,1998,Point Guard,7.0,4.0,2.0,0.0,1.0,0.0,0.0,0.25,0.0,1.0,1.96,88.5,23.0,17.4,73.1,15.4,0
969,1998,Center,1503.0,482.0,365.0,104.0,54.0,82.0,87.0,0.44,0.27,0.79,2.13,106.6,23.5,18.4,87.0,19.6,1
77903,1953,Point Guard,63.0,9.0,8.0,6.0,0.0,0.0,0.0,0.14,0.0,0.38,1.88,83.9,23.7,17.8,69.0,14.9,0
78308,1982,Point Guard,166.0,59.0,15.0,7.0,6.0,0.0,8.0,0.37,0.0,0.82,1.96,88.5,23.0,17.6,72.9,15.6,0
988,2001,Point Guard,12.0,6.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.93,94.8,25.5,21.5,74.4,20.4,0
202714,2021,Point Guard,1490.0,544.0,160.0,271.0,50.0,2.0,89.0,0.42,0.34,0.86,1.9,92.1,25.5,20.8,72.9,19.2,0
1629667,2020,Power Forward,895.0,340.0,170.0,58.0,26.0,22.0,36.0,0.48,0.38,0.74,2.06,93.0,21.9,15.8,78.3,14.7,0
78045,1976,Small Forward,1056.0,524.0,192.0,77.0,0.0,0.0,0.0,0.43,0.0,0.77,1.96,98.9,25.7,22.2,76.9,22.0,0
203457,2037,Power Forward,1056.0,378.0,325.0,45.0,66.0,96.0,48.0,0.59,0.0,0.68,2.08,99.8,23.1,18.0,81.8,18.0,0
0,,,1602.0,501.0,462.0,40.0,39.0,67.0,48.0,0.58,0.0,0.56,,,,,,,0
76789,1989,Small Forward,540.0,269.0,117.0,17.0,25.0,7.0,0.0,0.42,0.0,0.82,1.98,95.3,24.3,18.9,77.3,18.0,0
77323,1989,Center,2152.0,829.0,693.0,97.0,44.0,90.0,141.0,0.44,0.0,0.69,2.13,104.3,23.0,18.3,85.2,19.1,0
76375,1981,Center,3338.0,2707.0,1941.0,168.0,0.0,0.0,0.0,0.46,0.0,0.58,2.16,113.4,24.3,21.2,89.4,24.0,0
0,,,2626.0,1816.0,258.0,433.0,69.0,33.0,116.0,0.45,0.37,0.87,,,,,,,0
170,1989,Center,991.0,326.0,296.0,32.0,23.0,14.0,27.0,0.49,0.5,0.71,2.11,115.7,26.0,23.5,88.5,27.2,0
89,2012,Point Guard,757.0,357.0,85.0,113.0,14.0,4.0,40.0,0.41,0.35,0.84,1.85,86.2,25.2,21.9,67.3,18.9,0
2547,2009,Small Forward,2795.0,1438.0,641.0,144.0,59.0,49.0,138.0,0.5,0.24,0.82,2.11,106.6,23.9,19.8,85.5,21.1,0
77350,1979,Point Guard,498.0,182.0,32.0,108.0,21.0,4.0,59.0,0.51,0.0,0.92,1.85,81.6,23.8,19.0,66.1,15.5,0
77457,1961,Point Guard,71.0,21.0,6.0,9.0,0.0,0.0,0.0,0.26,0.0,0.5,1.9,86.2,23.9,18.7,70.1,16.1,0
924,1996,Point Guard,2212.0,751.0,147.0,277.0,86.0,7.0,85.0,0.42,0.38,0.81,1.88,82.6,23.4,19.7,66.3,16.3,0
1629744,2023,Point Guard,192.0,71.0,21.0,9.0,2.0,0.0,6.0,0.39,0.42,0.86,1.9,86.2,23.9,18.7,70.1,16.1,0
201609,2022,Point Guard,2640.0,1275.0,274.0,350.0,78.0,15.0,173.0,0.5,0.35,0.77,1.93,86.2,23.1,20.0,69.0,17.2,1
2044,2000,Center,105.0,36.0,29.0,1.0,2.0,1.0,2.0,0.47,0.0,1.0,2.13,117.9,26.0,21.2,92.9,25.0,0
1629649,2020,Small Forward,536.0,210.0,72.0,37.0,10.0,3.0,17.0,0.43,0.31,0.66,1.98,100.2,25.6,19.6,80.6,19.6,0
77587,1949,Small Forward,1584.0,512.0,360.0,122.0,0.0,0.0,0.0,0.36,0.0,0.63,1.96,95.3,24.8,20.0,76.2,19.1,0
202692,2033,Point Guard,1059.0,494.0,192.0,67.0,37.0,8.0,60.0,0.41,0.33,0.86,1.98,97.1,24.8,20.9,76.8,20.3,0
201948,2024,Small Forward,268.0,103.0,61.0,9.0,8.0,3.0,18.0,0.35,0.33,1.0,2.11,99.8,22.4,16.7,83.1,16.7,0
1629684,2032,Small Forward,1138.0,294.0,178.0,64.0,32.0,24.0,56.0,0.44,0.37,0.59,1.98,107.0,27.3,22.3,83.1,23.9,0
2047,2005,Small Forward,955.0,249.0,178.0,38.0,25.0,5.0,33.0,0.34,0.29,0.75,1.98,103.4,26.4,22.8,79.8,23.6,0
2059,2018,Small Forward,270.0,58.0,50.0,12.0,19.0,4.0,7.0,0.38,0.28,0.5,2.03,106.6,25.9,22.9,82.2,24.4,0
76477,1978,Center,2194.0,630.0,949.0,113.0,0.0,0.0,0.0,0.44,0.0,0.69,2.06,104.3,24.6,18.8,84.7,19.6,0
78378,1990,Point Guard,879.0,214.0,152.0,88.0,47.0,0.0,59.0,0.4,0.67,0.67,1.96,86.2,22.4,17.3,71.3,14.9,0
202330,2033,Small Forward,2893.0,1578.0,397.0,296.0,95.0,27.0,202.0,0.43,0.35,0.82,2.01,102.1,25.3,21.8,79.8,22.3,0
2409,2009,Small Forward,44.0,25.0,10.0,0.0,0.0,2.0,3.0,0.48,0.6,0.4,2.08,104.3,24.1,19.4,84.1,20.2,0
1627786,2017,Small Forward,139.0,58.0,24.0,6.0,3.0,1.0,6.0,0.5,0.38,0.86,2.01,98.9,24.5,18.7,80.4,18.5,0
77677,1946,Point Guard,0.0,319.0,0.0,10.0,0.0,0.0,0.0,0.28,0.0,0.7,1.75,65.8,21.5,16.5,54.9,10.9,0
76248,1990,Small Forward,310.0,57.0,105.0,13.0,13.0,10.0,19.0,0.45,0.0,0.2,2.06,95.3,22.5,17.7,78.4,16.9,0
1629629,2022,Shooting Guard,797.0,406.0,84.0,38.0,35.0,11.0,44.0,0.4,0.38,0.9,2.01,98.4,24.4,18.6,80.1,18.3,0
202731,2012,Small Forward,135.0,46.0,34.0,5.0,4.0,4.0,3.0,0.54,0.0,0.57,2.08,103.0,23.8,18.1,84.4,18.6,0
77144,1992,Point Guard,2367.0,1193.0,192.0,566.0,43.0,7.0,244.0,0.48,0.31,0.8,1.88,81.6,23.1,18.7,66.3,15.3,0
1628439,2020,Small Forward,32.0,12.0,7.0,2.0,1.0,3.0,1.0,0.5,0.0,0.8,2.06,104.3,24.6,18.8,84.7,19.6,0
77311,1964,Center,1655.0,617.0,456.0,68.0,0.0,0.0,0.0,0.39,0.0,0.81,2.03,104.3,25.3,20.6,82.8,21.5,0
77372,1995,Point Guard,1399.0,395.0,111.0,299.0,57.0,4.0,75.0,0.44,0.46,0.84,1.8,74.8,23.1,18.7,60.8,14.0,1
77528,1975,Point Guard,349.0,134.0,17.0,39.0,8.0,4.0,22.0,0.42,0.2,0.81,1.9,86.2,23.9,18.9,69.9,16.3,0
2054,2007,Center,132.0,30.0,40.0,3.0,1.0,1.0,3.0,0.41,0.0,0.8,2.18,131.5,27.7,23.2,101.0,30.5,0
203580,2014,Point Guard,219.0,46.0,15.0,45.0,6.0,0.0,25.0,0.34,0.15,0.67,1.88,81.6,23.1,17.7,67.2,14.4,0
203121,2021,Small Forward,197.0,73.0,24.0,21.0,13.0,5.0,8.0,0.46,0.4,1.0,1.98,102.1,26.0,21.9,79.7,22.4,1
1629742,2020,Small Forward,15.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.98,98.0,25.0,20.0,78.4,19.6,0
76326,1953,Point Guard,0.0,201.0,65.0,65.0,0.0,0.0,0.0,0.36,0.0,0.69,1.85,79.4,23.2,17.6,65.4,14.0,0
1863,2011,Point Guard,149.0,65.0,11.0,32.0,5.0,0.0,9.0,0.4,0.12,0.82,1.65,60.3,22.1,18.4,49.2,11.1,0
1565,2011,Center,71.0,5.0,11.0,0.0,1.0,2.0,2.0,0.4,0.0,0.5,2.08,104.3,24.1,19.4,84.1,20.2,0
78133,1990,Small Forward,1244.0,367.0,267.0,96.0,44.0,18.0,74.0,0.44,0.0,0.66,2.03,108.9,26.4,22.4,84.5,24.4,0
916,2003,Power Forward,1306.0,313.0,400.0,59.0,42.0,22.0,73.0,0.44,0.25,0.61,2.08,109.8,25.4,22.1,85.5,24.3,1
1006,2015,Center,2470.0,777.0,593.0,124.0,46.0,134.0,149.0,0.44,0.0,0.69,2.11,117.9,26.5,24.8,88.7,29.2,0
2109,2012,Point Guard,157.0,50.0,17.0,16.0,9.0,1.0,12.0,0.42,0.38,0.85,1.83,86.2,25.7,21.5,67.7,18.5,0
76863,1946,Point Guard,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.17,0.0,0.33,1.85,79.4,23.2,17.4,65.6,13.8,0
76249,1978,Point Guard,595.0,444.0,50.0,67.0,23.0,7.0,34.0,0.5,0.3,0.88,1.93,81.6,21.9,17.0,67.7,13.9,0
1628997,2024,Small Forward,317.0,111.0,38.0,23.0,12.0,7.0,15.0,0.44,0.54,0.81,1.96,93.0,24.2,19.3,75.1,17.9,0
0,,,3002.0,1622.0,770.0,208.0,62.0,169.0,183.0,0.5,0.0,0.75,,,,,,,0
1765,2009,Small Forward,22.0,6.0,5.0,1.0,0.0,0.0,1.0,0.6,0.0,0.0,2.03,111.1,27.0,22.6,86.0,25.1,0
77012,1975,Small Forward,1591.0,843.0,473.0,83.0,0.0,0.0,0.0,0.42,0.0,0.84,2.03,99.8,24.2,19.3,80.5,19.3,0
203950,2016,Power Forward,126.0,57.0,34.0,4.0,5.0,5.0,7.0,0.57,0.0,0.54,2.06,115.7,27.3,21.6,90.7,25.0,0
1118,1993,Center,936.0,289.0,194.0,53.0,38.0,12.0,49.0,0.47,0.0,0.69,2.08,111.1,25.7,22.2,86.4,24.7,0
78084,1970,Center,685.0,224.0,231.0,25.0,0.0,0.0,0.0,0.49,0.0,0.62,2.08,102.1,23.6,19.5,82.2,19.9,0
0,,,145.0,40.0,52.0,3.0,7.0,3.0,10.0,0.3,1.0,0.54,,,,,,,0
